Cartographie PMSI; ; 
Référentiel géographique : France par code géographique PMSI; ; 
Code;Libellé;Séjours PMSI MCO au lieu de résidence 2018
54C01;MONT-BONVILLERS/LANDRES;N/A
54C02;MOYEN/AZERAILLES;N/A
54C03;MAGNIÈRES/GERBÉVILLER;N/A
54C04;TANTONVILLE/DIARVILLE;N/A
54C05;NOMENY/JEANDELAINCOURT;N/A
54C06;VANDIÈRES/PAGNY-SUR-MOSELLE;N/A
54C07;XEUILLEY/PULLIGNY/CEINTREY;N/A
54C08;VITERNE/PONT-SAINT-VINCENT;N/A
55000;BAR-LE-DUC;N/A
55100;VERDUN;N/A
55110;DUN-SUR-MEUSE;N/A
55120;CLERMONT-EN-ARGONNE;N/A
55130;GONDRECOURT-LE-CHÂTEAU;N/A
55140;VAUCOULEURS;N/A
55150;DAMVILLERS;N/A
55160;FRESNES-EN-WOËVRE;N/A
55170;ANCERVILLE;N/A
55190;VOID-VACON;N/A
55200;COMMERCY;N/A
55210;VIGNEULLES-LÈS-HATTONCHÂTEL;N/A
55220;SOUILLY;N/A
55230;SPINCOURT;N/A
55240;BOULIGNY;N/A
55250;SEUIL-D'ARGONNE;N/A
55260;PIERREFITTE-SUR-AIRE;N/A
55270;VARENNES-EN-ARGONNE;N/A
55290;MONTIERS-SUR-SAULX;N/A
55300;SAINT-MIHIEL;N/A
55310;TRONVILLE-EN-BARROIS;N/A
55320;DIEUE-SUR-MEUSE;N/A
55400;ÉTAIN;N/A
55430;BELLEVILLE-SUR-MEUSE;N/A
55500;LIGNY-EN-BARROIS;N/A
55600;MONTMÉDY;N/A
55700;STENAY;N/A
55800;REVIGNY-SUR-ORNAIN;N/A
55840;THIERVILLE-SUR-MEUSE;N/A
56000;VANNES;N/A
56100;LORIENT;11
56110;GOURIN;N/A
56120;JOSSELIN;N/A
56130;NIVILLAC;N/A
56140;MALESTROIT;N/A
56150;BAUD;N/A
56160;PLOËRDUT;N/A
56170;QUIBERON;N/A
56190;MUZILLAC;N/A
56200;LA GACILLY;N/A
56220;MALANSAC;N/A
56230;QUESTEMBERT;N/A
56240;PLOUAY;15
56250;ELVEN;N/A
56260;LARMOR-PLAGE;N/A
56270;PLOEMEUR;N/A
56290;PORT-LOUIS;N/A
56300;PONTIVY;N/A
56310;PLUMÉLIAU-BIEUZY;N/A
56320;LE FAOUËT;N/A
56330;PLUVIGNER;N/A
56340;CARNAC;N/A
56350;ALLAIRE;N/A
56360;LE PALAIS;N/A
56370;SARZEAU;N/A
56380;GUER;N/A
56390;GRAND-CHAMP;N/A
56400;AURAY;N/A
56410;ERDEVEN;N/A
56420;PLUMELEC;N/A
56430;MAURON;N/A
56440;LANGUIDIC;N/A
56450;THEIX-NOYALO;N/A
56460;SÉRENT;N/A
56470;LA TRINITÉ-SUR-MER;N/A
56480;CLÉGUÉREC;N/A
56490;MÉNÉAC;N/A
56500;LOCMINÉ;N/A
56510;SAINT-PIERRE-QUIBERON;N/A
56520;GUIDEL;N/A
56530;QUÉVEN;N/A
56540;LE CROISTY;N/A
56550;BELZ;N/A
56560;GUISCRIFF;N/A
56570;LOCMIQUÉLIC;N/A
56580;BRÉHAN;N/A
56590;GROIX;N/A
56600;LANESTER;N/A
56620;PONT-SCORFF;N/A
56630;LANGONNET;N/A
56640;ARZON;N/A
56650;INZINZAC-LOCHRIST;N/A
56660;SAINT-JEAN-BRÉVELAY;N/A
56670;RIANTEC;N/A
56680;PLOUHINEC;N/A
56690;LANDÉVANT;N/A
56700;HENNEBONT;N/A
56730;SAINT-GILDAS-DE-RHUYS;N/A
56740;LOCMARIAQUER;N/A
56750;DAMGAN;N/A
56760;PÉNESTIN;N/A
56770;PLOURAY;N/A
56800;PLOËRMEL;N/A
56850;CAUDAN;N/A
56860;SÉNÉ;N/A
56870;BADEN;N/A
56880;PLOEREN;N/A
56890;SAINT-AVÉ;N/A
56910;CARENTOIR;N/A
56920;NOYAL-PONTIVY;N/A
56930;PLUMÉLIAU-BIEUZY;N/A
56950;CRACH;N/A
56C01;ÎLE-D'ARZ/ÎLE-AUX-MOINES/ARRA;N/A
57000;METZ;19
57100;THIONVILLE;N/A
57120;ROMBAS;N/A
57130;ARS-SUR-MOSELLE;N/A
57140;WOIPPY;N/A
57150;CREUTZWALD;N/A
57155;MARLY;N/A
57160;MOULINS-LÈS-METZ;N/A
57170;CHÂTEAU-SALINS;N/A
57175;GANDRANGE;N/A
57180;TERVILLE;N/A
57185;CLOUANGE;N/A
57190;FLORANGE;N/A
57200;SARREGUEMINES;N/A
57220;BOULAY-MOSELLE;N/A
57230;BITCHE;N/A
57240;NILVANGE;N/A
57245;PELTRE;N/A
57250;MOYEUVRE-GRANDE;N/A
57255;SAINTE-MARIE-AUX-CHÊNES;N/A
57260;DIEUZE;N/A
57270;UCKANGE;N/A
57280;MAIZIÈRES-LÈS-METZ;N/A
57290;FAMECK;N/A
57300;HAGONDANGE;N/A
57310;GUÉNANGE;N/A
57320;BOUZONVILLE;N/A
57330;HETTANGE-GRANDE;N/A
57340;MORHANGE;N/A
57350;STIRING-WENDEL;N/A
57360;AMNÉVILLE;N/A
57365;ENNERY;N/A
57370;PHALSBOURG;N/A
57380;FAULQUEMONT;N/A
57385;TETING-SUR-NIED;N/A
57390;AUDUN-LE-TICHE;N/A
57400;SARREBOURG;N/A
57405;HOMMARTING;N/A
57410;ROHRBACH-LÈS-BITCHE;N/A
57412;ACHEN;N/A
57415;MONTBRONN;N/A
57420;VERNY;N/A
57430;SARRALBE;N/A
57440;ALGRANGE;N/A
57445;RÉDING;N/A
57450;FARÉBERSVILLER;N/A
57455;SEINGBOUSE;N/A
57460;BEHREN-LÈS-FORBACH;N/A
57470;HOMBOURG-HAUT;N/A
57480;SIERCK-LES-BAINS;N/A
57490;L'HÔPITAL;N/A
57500;SAINT-AVOLD;N/A
57510;PUTTELANGE-AUX-LACS;N/A
57515;ALSTING;N/A
57520;GROSBLIEDERSTROFF;N/A
57525;TALANGE;N/A
57530;COURCELLES-CHAUSSY;N/A
57535;MARANGE-SILVANGE;N/A
57540;PETITE-ROSSELLE;N/A
57550;FALCK;N/A
57560;ABRESCHVILLER;N/A
57565;NIDERVILLER;N/A
57570;CATTENOM;N/A
57580;RÉMILLY;N/A
57590;DELME;N/A
57600;FORBACH;N/A
57620;GOETZENBRUCK;N/A
57630;VIC-SUR-SEILLE;N/A
57635;LIXHEIM;N/A
57640;VIGY;N/A
57645;OGY-MONTOY-FLANVILLE;N/A
57650;FONTOY;N/A
57655;BOULANGE;N/A
57660;LIXING-LÈS-SAINT-AVOLD;N/A
57670;FRANCALTROFF;N/A
57680;CORNY-SUR-MOSELLE;N/A
57685;AUGNY;N/A
57690;CRÉHANGE;N/A
57700;HAYANGE;N/A
57710;AUMETZ;N/A
57720;VOLMUNSTER;N/A
57730;FOLSCHVILLER;N/A
57740;LONGEVILLE-LÈS-SAINT-AVOLD;N/A
57780;ROSSELANGE;N/A
57790;LORQUIN;N/A
57800;FREYMING-MERLEBACH;N/A
57820;HENRIDORFF;N/A
57840;OTTANGE;N/A
57850;DABO;N/A
57855;SAINT-PRIVAT-LA-MONTAGNE;N/A
57860;MONTOIS-LA-MONTAGNE;N/A
57865;AMANVILLERS;N/A
57870;WALSCHEID;N/A
57880;HAM-SOUS-VARSBERG;N/A
57890;PORCELETTE;N/A
57905;SARREINSMING;N/A
57910;HAMBACH;N/A
57915;WOUSTVILLER;N/A
57920;KÉDANGE-SUR-CANNER;N/A
57925;DISTROFF;N/A
57930;FÉNÉTRANGE;N/A
57950;MONTIGNY-LÈS-METZ;N/A
57960;SOUCHT;N/A
57970;YUTZ;N/A
57980;DIEBLING;N/A
57990;HUNDLING;N/A
57C01;METZERVISSE/LUTTANGE;N/A
57C04;MOUSSEY/AVRICOURT;N/A
57C05;HÉMING/GONDREXANGE;N/A
58000;NEVERS;22
58110;CHÂTILLON-EN-BAZOIS;N/A
58130;GUÉRIGNY;N/A
58140;LORMES;N/A
58150;POUILLY-SUR-LOIRE;N/A
58160;IMPHY;N/A
58170;LUZY;N/A
58180;MARZY;N/A
58190;TANNAY;N/A
58200;COSNE-COURS-SUR-LOIRE;N/A
58210;VARZY;N/A
58230;OUROUX-EN-MORVAN;N/A
58240;SAINT-PIERRE-LE-MOÛTIER;N/A
58250;FOURS;N/A
58260;LA MACHINE;N/A
58270;SAINT-BENIN-D'AZY;N/A
58290;MOULINS-ENGILBERT;N/A
58310;SAINT-AMAND-EN-PUISAYE;N/A
58320;POUGUES-LES-EAUX;N/A
58330;SAINT-SAULGE;N/A
58340;CERCY-LA-TOUR;N/A
58350;CHÂTEAUNEUF-VAL-DE-BARGIS;N/A
58390;DORNES;N/A
58400;LA CHARITÉ-SUR-LOIRE;N/A
58420;GUIPY;N/A
58440;LA CELLE-SUR-LOIRE;N/A
58450;NEUVY-SUR-LOIRE;N/A
58460;CORVOL-L'ORGUEILLEUX;N/A
58470;MAGNY-COURS;N/A
58490;SAINT-PARIZE-LE-CHÂTEL;N/A
58600;FOURCHAMBAULT;N/A
58640;VARENNES-VAUZELLES;N/A
58660;COULANGES-LÈS-NEVERS;N/A
58700;PRÉMERY;N/A
58800;CORBIGNY;N/A
58C01;CHÂTEAU-CHINON (VILLE)/ARLEUF;N/A
58C02;DORNECY/CLAMECY;N/A
58C03;VILLAPOURÇON/SAINT-HONORÉ-LES;N/A
58C04;LUCENAY-LÈS-AIX/DECIZE;N/A
58C05;ENTRAINS-SUR-NOHAIN/DONZY;N/A
59100;ROUBAIX;N/A
59110;LA MADELEINE;N/A
59111;BOUCHAIN;N/A
59112;ANNOEULLIN;N/A
59113;SECLIN;N/A
59114;STEENVOORDE;N/A
59115;LEERS;N/A
59116;HOUPLINES;N/A
59117;WERVICQ-SUD;N/A
59118;WAMBRECHIES;N/A
59119;WAZIERS;N/A
59120;LOOS;N/A
59121;PROUVY;N/A
59122;GHYVELDE;N/A
59123;BRAY-DUNES;N/A
59124;ESCAUDAIN;N/A
59125;TRITH-SAINT-LÉGER;N/A
59126;LINSELLES;N/A
59127;WALINCOURT-SELVIGNY;N/A
59128;FLERS-EN-ESCREBIEUX;N/A
59129;AVESNES-LES-AUBERT;N/A
59130;LAMBERSART;N/A
59131;ROUSIES;N/A
59132;TRÉLON;N/A
59133;PHALEMPIN;N/A
59134;HERLIES;N/A
59135;WALLERS;N/A
59136;WAVRIN;N/A
59137;BUSIGNY;N/A
59138;PONT-SUR-SAMBRE;N/A
59139;WATTIGNIES;N/A
59141;IWUY;N/A
59142;VILLERS-OUTRÉAUX;N/A
59143;WATTEN;N/A
59144;GOMMEGNIES;N/A
59145;BERLAIMONT;N/A
59146;PECQUENCOURT;N/A
59147;GONDECOURT;N/A
59148;FLINES-LEZ-RACHES;N/A
59149;COUSOLRE;N/A
59150;WATTRELOS;N/A
59151;ARLEUX;N/A
59152;CHÉRENG;N/A
59153;GRAND-FORT-PHILIPPE;N/A
59154;CRESPIN;N/A
59155;FACHES-THUMESNIL;N/A
59156;LOURCHES;N/A
59157;BEAUVOIS-EN-CAMBRÉSIS;N/A
59158;FLINES-LÈS-MORTAGNE;N/A
59159;MARCOING;N/A
59161;ESCAUDOEUVRES;N/A
59162;OSTRICOURT;N/A
59163;CONDÉ-SUR-L'ESCAUT;N/A
59164;MARPENT;N/A
59165;AUBERCHICOURT;N/A
59166;BOUSBECQUE;N/A
59167;LALLAING;N/A
59168;BOUSSOIS;N/A
59169;CANTIN;N/A
59170;CROIX;N/A
59171;HORNAING;N/A
59172;ROEULX;N/A
59173;RENESCURE;N/A
59174;LA SENTINELLE;N/A
59175;TEMPLEMARS;N/A
59176;MASNY;N/A
59177;SAINS-DU-NORD;N/A
59178;HASNON;N/A
59179;FENAIN;N/A
59180;CAPPELLE-LA-GRANDE;N/A
59181;STEENWERCK;N/A
59182;MONTIGNY-EN-OSTREVENT;N/A
59184;SAINGHIN-EN-WEPPES;N/A
59185;PROVIN;N/A
59186;ANOR;N/A
59187;DECHY;N/A
59188;SAINT-AUBERT;N/A
59189;STEENBECQUE;N/A
59190;HAZEBROUCK;N/A
59191;LIGNY-EN-CAMBRÉSIS;N/A
59192;BEUVRAGES;N/A
59193;ERQUINGHEM-LYS;N/A
59194;RÂCHES;N/A
59195;HÉRIN;N/A
59198;HASPRES;N/A
59199;HERGNIES;N/A
59200;TOURCOING;N/A
59210;COUDEKERQUE-BRANCHE;N/A
59211;SANTES;N/A
59212;WIGNEHIES;N/A
59213;VENDEGIES-SUR-ÉCAILLON;N/A
59214;QUIÉVY;N/A
59215;ABSCON;N/A
59216;SARS-POTERIES;N/A
59217;CARNIÈRES;N/A
59218;POIX-DU-NORD;N/A
59219;ÉTROEUNGT;N/A
59220;DENAIN;N/A
59221;BAUVIN;N/A
59223;RONCQ;N/A
59224;THIANT;N/A
59225;CLARY;N/A
59226;LECELLES;N/A
59227;SAULZOIR;N/A
59230;SAINT-AMAND-LES-EAUX;N/A
59232;VIEUX-BERQUIN;N/A
59233;MAING;N/A
59234;MONCHECOURT;N/A
59235;BERSÉE;N/A
59236;FRELINGHIEN;N/A
59237;VERLINGHEM;N/A
59238;MARETZ;N/A
59239;THUMERIES;N/A
59241;MASNIÈRES;N/A
59242;TEMPLEUVE-EN-PÉVÈLE;N/A
59243;QUAROUBLE;N/A
59244;CARTIGNIES;N/A
59245;RECQUIGNIES;N/A
59246;MONS-EN-PÉVÈLE;N/A
59247;FÉCHAIN;N/A
59249;AUBERS;N/A
59250;HALLUIN;N/A
59251;ALLENNES-LES-MARAIS;N/A
59252;MARQUETTE-EN-OSTREVANT;N/A
59253;LA GORGUE;N/A
59254;GHYVELDE;N/A
59255;HAVELUY;N/A
59258;LES RUES-DES-VIGNES;N/A
59259;LÉCLUSE;N/A
59261;WAHAGNIES;N/A
59262;SAINGHIN-EN-MÉLANTOIS;N/A
59263;HOUPLIN-ANCOISNE;N/A
59264;ONNAING;N/A
59265;AUBIGNY-AU-BAC;N/A
59266;HONNECOURT-SUR-ESCAUT;N/A
59267;PROVILLE;N/A
59268;FRESSIES;N/A
59269;ARTRES;N/A
59270;BAILLEUL;N/A
59271;VIESLY;N/A
59272;DON;N/A
59273;FRETIN;N/A
59274;MARQUILLIES;N/A
59277;RIEUX-EN-CAMBRÉSIS;N/A
59278;ESCAUTPONT;N/A
59280;ARMENTIÈRES;N/A
59281;RUMILLY-EN-CAMBRÉSIS;N/A
59282;DOUCHY-LES-MINES;N/A
59283;RAIMBEAUCOURT;N/A
59285;ARNÈKE;N/A
59286;ROOST-WARENDIN;N/A
59287;GUESNAIN;N/A
59290;WASQUEHAL;N/A
59292;SAINT-HILAIRE-LEZ-CAMBRAI;N/A
59293;NEUVILLE-SUR-ESCAUT;N/A
59294;HAUSSY;N/A
59295;PAILLENCOURT;N/A
59296;AVESNES-LE-SEC;N/A
59299;BOESCHEPE;N/A
59300;VALENCIENNES;N/A
59310;ORCHIES;N/A
59320;HAUBOURDIN;N/A
59330;HAUTMONT;N/A
59350;SAINT-ANDRÉ-LEZ-LILLE;N/A
59360;LE CATEAU-CAMBRÉSIS;N/A
59370;MONS-EN-BAROEUL;N/A
59390;LYS-LEZ-LANNOY;N/A
59400;CAMBRAI;N/A
59410;ANZIN;N/A
59420;MOUVAUX;N/A
59440;AVESNES-SUR-HELPE;N/A
59450;SIN-LE-NOBLE;N/A
59460;JEUMONT;N/A
59470;WORMHOUT;N/A
59480;LA BASSÉE;N/A
59490;SOMAIN;N/A
59491;VILLENEUVE-D'ASCQ;N/A
59492;HOYMILLE;N/A
59494;PETITE-FORÊT;N/A
59495;LEFFRINCKOUCKE;N/A
59496;SALOMÉ;N/A
59500;DOUAI;N/A
59510;HEM;N/A
59520;MARQUETTE-LEZ-LILLE;N/A
59530;LE QUESNOY;N/A
59540;CAUDRY;N/A
59550;LANDRECIES;N/A
59551;ATTICHES;N/A
59552;LAMBRES-LEZ-DOUAI;N/A
59553;CUINCY;N/A
59554;NEUVILLE-SAINT-RÉMY;N/A
59560;COMINES;N/A
59570;BAVAY;N/A
59580;ANICHE;N/A
59590;RAISMES;N/A
59600;MAUBEUGE;N/A
59610;FOURMIES;N/A
59620;AULNOYE-AYMERIES;N/A
59630;BOURBOURG;N/A
59660;MERVILLE;N/A
59670;CASSEL;N/A
59680;FERRIÈRE-LA-GRANDE;N/A
59690;VIEUX-CONDÉ;N/A
59700;MARCQ-EN-BAROEUL;N/A
59710;MÉRIGNIES;N/A
59720;LOUVROIL;N/A
59730;SOLESMES;N/A
59740;SOLRE-LE-CHÂTEAU;N/A
59750;FEIGNIES;N/A
59760;GRANDE-SYNTHE;N/A
59770;MARLY;N/A
59780;BAISIEUX;N/A
59790;RONCHIN;N/A
59810;LESQUIN;N/A
59820;GRAVELINES;N/A
59830;CYSOING;N/A
59840;PÉRENCHIES;N/A
59850;NIEPPE;N/A
59860;BRUAY-SUR-L'ESCAUT;N/A
59870;MARCHIENNES;N/A
59880;SAINT-SAULVE;N/A
59890;QUESNOY-SUR-DEÛLE;N/A
59910;BONDUES;N/A
59920;QUIÉVRECHAIN;N/A
59930;LA CHAPELLE-D'ARMENTIÈRES;N/A
59940;ESTAIRES;N/A
59950;AUBY;N/A
59960;NEUVILLE-EN-FERRAIN;N/A
59970;FRESNES-SUR-ESCAUT;N/A
59980;BERTRY;N/A
59990;SAULTAIN;N/A
59C02;VILLERS-GUISLAIN/GOUZEAUCOURT;N/A
59C03;PREUX-AU-BOIS/BOUSIES;N/A
59C04;DUNKERQUE;N/A
59C05;LILLE;17
59C06;TÉTEGHEM-COUDEKERQUE-VILLAGE/;N/A
60000;BEAUVAIS;11
60100;CREIL;37
60110;MÉRU;12
60112;MILLY-SUR-THÉRAIN;N/A
60117;VAUMOISE;N/A
60119;HÉNONVILLE;N/A
60120;BRETEUIL;N/A
60123;BONNEUIL-EN-VALOIS;N/A
60126;LONGUEIL-SAINTE-MARIE;N/A
60127;MORIENVAL;N/A
60128;PLAILLY;N/A
60129;GILOCOURT;N/A
60130;SAINT-JUST-EN-CHAUSSÉE;N/A
60138;CHIRY-OURSCAMP;N/A
60140;LIANCOURT;N/A
60150;THOUROTTE;16
60155;RAINVILLERS;N/A
60160;MONTATAIRE;N/A
60170;RIBÉCOURT-DRESLINCOURT;14
60175;VILLENEUVE-LES-SABLONS;N/A
60180;NOGENT-SUR-OISE;16
60190;ESTRÉES-SAINT-DENIS;N/A
60200;COMPIÈGNE;18
60210;GRANDVILLIERS;N/A
60220;FORMERIE;N/A
60230;CHAMBLY;N/A
60240;CHAUMONT-EN-VEXIN;N/A
60250;MOUY;14
60260;LAMORLAYE;N/A
60270;GOUVIEUX;N/A
60280;MARGNY-LÈS-COMPIÈGNE;11
60290;LAIGNEVILLE;N/A
60300;SENLIS;N/A
60310;LASSIGNY;32
60320;BÉTHISY-SAINT-PIERRE;N/A
60330;LE PLESSIS-BELLEVILLE;N/A
60340;SAINT-LEU-D'ESSERENT;N/A
60350;CUISE-LA-MOTTE;N/A
60360;CRÈVECOEUR-LE-GRAND;N/A
60370;HERMES;N/A
60380;SONGEONS;N/A
60390;AUNEUIL;N/A
60400;NOYON;18
60410;VERBERIE;N/A
60420;MAIGNELAY-MONTIGNY;N/A
60430;NOAILLES;N/A
60440;NANTEUIL-LE-HAUDOUIN;N/A
60460;PRÉCY-SUR-OISE;N/A
60480;FROISSY;N/A
60490;RESSONS-SUR-MATZ;N/A
60500;CHANTILLY;N/A
60510;BRESLES;N/A
60520;LA CHAPELLE-EN-SERVAL;N/A
60530;NEUILLY-EN-THELLE;N/A
60540;BORNEL;N/A
60550;VERNEUIL-EN-HALATTE;N/A
60560;ORRY-LA-VILLE;N/A
60570;ANDEVILLE;N/A
60580;COYE-LA-FORÊT;N/A
60590;SÉRIFONTAINE;N/A
60600;CLERMONT;19
60610;LACROIX-SAINT-OUEN;N/A
60620;BETZ;N/A
60640;GUISCARD;N/A
60650;LACHAPELLE-AUX-POTS;N/A
60660;CIRES-LÈS-MELLO;N/A
60680;GRANDFRESNOY;N/A
60690;MARSEILLE-EN-BEAUVAISIS;N/A
60700;PONT-SAINTE-MAXENCE;N/A
60710;CHEVRIÈRES;N/A
60730;SAINTE-GENEVIÈVE;N/A
60740;SAINT-MAXIMIN;N/A
60790;SAINT-CRÉPIN-IBOUVILLERS;N/A
60800;CRÉPY-EN-VALOIS;11
60810;RULLY;N/A
60820;BORAN-SUR-OISE;N/A
60840;BREUIL-LE-SEC;N/A
60850;SAINT-GERMER-DE-FLY;11
60860;SAINT-OMER-EN-CHAUSSÉE;N/A
60870;VILLERS-SAINT-PAUL;N/A
60880;JAUX;N/A
60940;CINQUEUX;N/A
60950;VER-SUR-LAUNETTE;N/A
60960;FEUQUIÈRES;N/A
60C01;RETHONDES/CHOISY-AU-BAC;N/A
60C02;MAREUIL-SUR-OURCQ/BOURSONNE;N/A
60C03;ÉLINCOURT-SAINTE-MARGUERITE/V;N/A
60C04;SAINT-CRÉPIN-IBOUVILLERS/IVRY;N/A
60C05;VILLERS-SAINT-SÉPULCRE/BAILLE;N/A
61000;ALENÇON;N/A
61110;SABLONS SUR HUISNE;N/A
61120;VIMOUTIERS;N/A
61130;VAL-AU-PERCHE;N/A
61150;ÉCOUCHÉ-LES-VALLÉES;N/A
61170;LE MÊLE-SUR-SARTHE;N/A
61190;TOUROUVRE AU PERCHE;N/A
61200;ARGENTAN;N/A
61210;PUTANGES-LE-LAC;N/A
61220;BRIOUZE;N/A
61230;GACÉ;N/A
61240;CHAILLOUÉ;N/A
61250;DAMIGNY;N/A
61260;VAL-AU-PERCHE;N/A
61270;RAI;N/A
61290;LONGNY LES VILLAGES;N/A
61300;L'AIGLE;N/A
61320;L'ORÉE-D'ÉCOUVES;N/A
61340;VAL-AU-PERCHE;N/A
61350;PASSAIS VILLAGES;N/A
61360;BELFORÊT-EN-PERCHE;N/A
61370;SAINTE-GAUBURGE-SAINTE-COLOMB;N/A
61380;MOULINS-LA-MARCHE;N/A
61390;COURTOMER;N/A
61400;MORTAGNE-AU-PERCHE;N/A
61420;SAINT-DENIS-SUR-SARTHON;N/A
61440;MESSEI;N/A
61470;LA FERTÉ-EN-OUCHE;N/A
61500;SÉES;N/A
61550;LA FERTÉ-EN-OUCHE;N/A
61560;BAZOCHES-SUR-HOËNE;N/A
61570;BOISCHAMPRÉ;N/A
61600;LA FERTÉ MACÉ;N/A
61700;DOMFRONT EN POIRAIE;N/A
61790;SAINT-PIERRE-DU-REGARD;N/A
61800;TINCHEBRAY-BOCAGE;N/A
61C01;SAINT-CLAIR-DE-HALOUZE/LA FER;N/A
61C03;FLERS/ATHIS-VAL DE ROUVRE;N/A
61C04;RIVES D'ANDAINE/LA FERTÉ MACÉ;N/A
61C05;GOUFFERN EN AUGE;N/A
62000;ARRAS;N/A
62100;CALAIS;N/A
62110;HÉNIN-BEAUMONT;N/A
62111;BIENVILLERS-AU-BOIS;N/A
62112;CORBEHEM;N/A
62113;LABOURSE;N/A
62114;SAINS-EN-GOHELLE;N/A
62116;BUCQUOY;N/A
62117;BREBIÈRES;N/A
62118;BIACHE-SAINT-VAAST;N/A
62119;DOURGES;N/A
62120;AIRE-SUR-LA-LYS;N/A
62121;ACHIET-LE-GRAND;N/A
62122;LAPUGNOY;N/A
62123;BEAUMETZ-LÈS-LOGES;N/A
62124;BERTINCOURT;N/A
62126;WIMILLE;N/A
62127;TINCQUES;N/A
62128;CROISILLES;N/A
62129;ECQUES;N/A
62130;SAINT-POL-SUR-TERNOISE;N/A
62131;VERQUIN;N/A
62132;HARDINGHEN;N/A
62134;ANVIN;N/A
62136;LESTREM;N/A
62137;COULOGNE;N/A
62138;DOUVRIN;N/A
62140;HESDIN;N/A
62141;ÉVIN-MALMAISON;N/A
62142;COLEMBERT;N/A
62143;ANGRES;N/A
62144;MONT-SAINT-ÉLOI;N/A
62145;ENQUIN-LEZ-GUINEGATTE;N/A
62147;HERMIES;N/A
62149;ANNEQUIN;N/A
62150;HOUDAIN;N/A
62151;BURBURE;N/A
62152;NEUFCHÂTEL-HARDELOT;N/A
62153;SOUCHEZ;N/A
62155;MERLIMONT;N/A
62156;VIS-EN-ARTOIS;N/A
62157;ALLOUAGNE;N/A
62158;SAULTY;N/A
62159;VAULX-VRAUCOURT;N/A
62160;BULLY-LES-MINES;N/A
62161;MAROEUIL;N/A
62162;VIEILLE-ÉGLISE;N/A
62164;AMBLETEUSE;N/A
62170;MONTREUIL;N/A
62172;BOUVIGNY-BOYEFFLES;N/A
62173;RIVIÈRE;N/A
62175;BOISLEUX-AU-MONT;N/A
62176;CAMIERS;N/A
62179;WISSANT;N/A
62180;RANG-DU-FLIERS;N/A
62182;CAGNICOURT;N/A
62185;FRÉTHUN;N/A
62187;DANNES;N/A
62190;LILLERS;N/A
62200;BOULOGNE-SUR-MER;N/A
62210;AVION;N/A
62215;OYE-PLAGE;N/A
62217;ACHICOURT;N/A
62218;LOISON-SOUS-LENS;N/A
62219;LONGUENESSE;N/A
62220;CARVIN;N/A
62221;NOYELLES-SOUS-LENS;N/A
62223;SAINT-LAURENT-BLANGY;N/A
62224;ÉQUIHEN-PLAGE;N/A
62230;OUTREAU;N/A
62231;SANGATTE;N/A
62232;ANNEZIN;N/A
62240;DESVRES;N/A
62250;MARQUISE;N/A
62260;AUCHEL;N/A
62270;FRÉVENT;N/A
62280;SAINT-MARTIN-BOULOGNE;N/A
62290;NOEUX-LES-MINES;N/A
62300;LENS;N/A
62310;FRUGES;N/A
62320;ROUVROY;N/A
62330;ISBERGUES;N/A
62340;GUÎNES;N/A
62350;SAINT-VENANT;N/A
62360;SAINT-ÉTIENNE-AU-MONT;N/A
62370;AUDRUICQ;N/A
62380;LUMBRES;N/A
62390;AUXI-LE-CHÂTEAU;N/A
62400;BÉTHUNE/BEUVRY;N/A
62410;WINGLES;N/A
62420;BILLY-MONTIGNY;N/A
62430;SALLAUMINES;N/A
62440;HARNES;N/A
62450;BAPAUME;N/A
62460;DIVION;N/A
62470;CALONNE-RICOUART;N/A
62480;LE PORTEL;N/A
62490;VITRY-EN-ARTOIS;N/A
62500;SAINT-OMER;N/A
62510;ARQUES;N/A
62520;LE TOUQUET-PARIS-PLAGE;N/A
62530;HERSIN-COUPIGNY;N/A
62540;MARLES-LES-MINES;N/A
62550;PERNES;N/A
62560;FAUQUEMBERGUES;N/A
62570;WIZERNES;N/A
62575;BLENDECQUES;N/A
62580;VIMY;N/A
62590;OIGNIES;N/A
62600;BERCK;N/A
62610;ARDRES;N/A
62620;BARLIN;N/A
62630;ÉTAPLES;N/A
62640;MONTIGNY-EN-GOHELLE;N/A
62650;BOURTHES;N/A
62670;MAZINGARBE;N/A
62680;MÉRICOURT;N/A
62690;AUBIGNY-EN-ARTOIS;N/A
62700;BRUAY-LA-BUISSIÈRE;N/A
62710;COURRIÈRES;N/A
62720;RINXENT;N/A
62730;MARCK;N/A
62740;FOUQUIÈRES-LÈS-LENS;N/A
62750;LOOS-EN-GOHELLE;N/A
62760;PAS-EN-ARTOIS;N/A
62770;AUCHY-LÈS-HESDIN;N/A
62780;CUCQ;N/A
62790;LEFOREST;N/A
62800;LIÉVIN;N/A
62810;AVESNES-LE-COMTE;N/A
62820;LIBERCOURT;N/A
62830;SAMER;N/A
62840;LAVENTIE;N/A
62850;LICQUES;N/A
62860;ÉCOURT-SAINT-QUENTIN;N/A
62870;CAMPAGNE-LÈS-HESDIN;N/A
62880;VENDIN-LE-VIEIL;N/A
62890;TOURNEHEM-SUR-LA-HEM;N/A
62910;ÉPERLECQUES;N/A
62920;CHOCQUES;N/A
62930;WIMEREUX;N/A
62940;HAILLICOURT;N/A
62950;NOYELLES-GODAULT;N/A
62960;BOMY;N/A
62970;COURCELLES-LÈS-LENS;N/A
